key_size,outsize,internal_threads,external_threads,implementation,fanout,time
8503056,1073741824,1,3,aesni,3,2321.51
8503056,1073741824,1,3,aesni,3,2290.04
8503056,1073741824,1,3,aesni,3,2331.45
8503056,10737418240,1,3,aesni,3,25458.78
8503056,10737418240,1,3,aesni,3,22832.12
8503056,10737418240,1,3,aesni,3,22825.79
8503056,10737418240,1,3,aesni,3,22841.73
8503056,10737418240,1,3,aesni,3,22767.71
8503056,107374182400,1,3,aesni,3,245715.61
8503056,107374182400,1,3,aesni,3,245478.87
8503056,107374182400,1,3,aesni,3,245735.39
8503056,107374182400,1,3,aesni,3,246673.60
8503056,107374182400,1,3,aesni,3,246083.75
8503056,1048576,1,4,aesni,3,57.77
8503056,1048576,1,4,aesni,3,60.10
8503056,1048576,1,4,aesni,3,54.79
8503056,1048576,1,4,aesni,3,55.08
8503056,1048576,1,4,aesni,3,55.63
8503056,10485760,1,4,aesni,3,56.71
8503056,10485760,1,4,aesni,3,55.03
8503056,10485760,1,4,aesni,3,55.48
8503056,10485760,1,4,aesni,3,59.98
8503056,10485760,1,4,aesni,3,55.28
8503056,104857600,1,4,aesni,3,239.04
8503056,104857600,1,4,aesni,3,215.12
8503056,104857600,1,4,aesni,3,214.34
8503056,104857600,1,4,aesni,3,222.26
8503056,104857600,1,4,aesni,3,214.28
8503056,1073741824,1,4,aesni,3,1973.96
8503056,1073741824,1,4,aesni,3,1754.37
8503056,1073741824,1,4,aesni,3,1761.10
8503056,1073741824,1,4,aesni,3,1742.75
8503056,1073741824,1,4,aesni,3,1745.50
8503056,10737418240,1,4,aesni,3,19665.73
8503056,10737418240,1,4,aesni,3,17163.22
8503056,10737418240,1,4,aesni,3,17185.34
8503056,10737418240,1,4,aesni,3,17194.71
8503056,10737418240,1,4,aesni,3,17152.20
8503056,107374182400,1,4,aesni,3,184758.06
8503056,107374182400,1,4,aesni,3,184829.63
8503056,107374182400,1,4,aesni,3,184981.55
8503056,107374182400,1,4,aesni,3,184745.27
8503056,107374182400,1,4,aesni,3,184684.02
8503056,1048576,1,5,aesni,3,56.55
8503056,1048576,1,5,aesni,3,52.26
8503056,1048576,1,5,aesni,3,52.05
8503056,1048576,1,5,aesni,3,60.42
8503056,1048576,1,5,aesni,3,58.26
8503056,10485760,1,5,aesni,3,55.38
8503056,10485760,1,5,aesni,3,60.26
8503056,10485760,1,5,aesni,3,60.20
8503056,10485760,1,5,aesni,3,59.13
8503056,10485760,1,5,aesni,3,58.89
8503056,104857600,1,5,aesni,3,186.48
8503056,104857600,1,5,aesni,3,165.80
8503056,104857600,1,5,aesni,3,164.09
8503056,104857600,1,5,aesni,3,164.87
8503056,104857600,1,5,aesni,3,164.70
